Function,Initialization,Mutation,OptValue
Schwefel-10d,cahotic,ModifiedABC,1856.6371666914574
Schwefel-10d,cahotic,ModifiedABC,1579.7632226035007
Schwefel-10d,cahotic,ModifiedABC,1684.008236336028
Schwefel-10d,cahotic,ModifiedABC,1750.1830630826862
Schwefel-10d,cahotic,ModifiedABC,1950.3913331592516
Schwefel-10d,cahotic,ModifiedABC,1870.269696052063
Schwefel-10d,cahotic,ModifiedABC,1782.2851141175079
Schwefel-10d,cahotic,ModifiedABC,1884.681206459608
Schwefel-10d,cahotic,ModifiedABC,1796.2950984089025
Schwefel-10d,cahotic,ModifiedABC,1951.247367242957
Schwefel-10d,cahotic,ModifiedABC,1669.3080228184958
Schwefel-10d,cahotic,ModifiedABC,1526.216017635585
Schwefel-10d,cahotic,ModifiedABC,1920.510414150886
Schwefel-10d,random,ABC/best/1,0.00012727566445391858
Schwefel-10d,random,ABC/best/1,0.0001272824938496342
Schwefel-10d,random,ABC/best/1,0.00012727840930892853
Schwefel-10d,random,ABC/best/1,0.0001272954214073252
Schwefel-10d,random,ABC/best/1,0.00012728206820611376
Schwefel-10d,random,ABC/best/1,0.0001272911686100997
Schwefel-10d,random,ABC/best/1,0.00012728447109111585
Schwefel-10d,random,ABC/best/1,0.00012730067828670144
Schwefel-10d,random,ABC/best/1,0.00012730885100609157
Schwefel-10d,random,ABC/best/1,0.00012727807370538358
Schwefel-10d,random,ABC/best/1,0.0001272837835131213
Schwefel-10d,random,ABC/best/1,0.00012728250931104412
Schwefel-10d,random,ABC/best/1,0.00012727882494800724
Schwefel-10d,random,ABC/best/1,0.0001272814133699285
Schwefel-10d,random,ABC/best/1,118.43853550756012
Schwefel-10d,cahotic,ABC/best/1,0.00012727805642498424
Schwefel-10d,cahotic,ABC/best/1,0.00012727689590974478
Schwefel-10d,cahotic,ABC/best/1,0.00012727579178317683
Schwefel-10d,cahotic,ABC/best/1,0.00012736064945784165
Schwefel-10d,cahotic,ABC/best/1,0.00012727888770314166
Schwefel-10d,cahotic,ABC/best/1,0.00012727841567539144
Schwefel-10d,cahotic,ABC/best/1,0.00012729112586384872
Schwefel-10d,cahotic,ABC/best/1,0.00012728083129331935
Schwefel-10d,cahotic,ABC/best/1,0.0001272804965992691
Schwefel-10d,cahotic,ABC/best/1,0.0001272774752578698
Schwefel-10d,cahotic,ABC/best/1,0.00012729334139294224
Schwefel-10d,cahotic,ABC/best/1,0.00012728560977848247
Schwefel-10d,cahotic,ABC/best/1,0.0001272812178285676
Schwefel-10d,cahotic,ABC/best/1,0.00012727771809295518
Schwefel-10d,cahotic,ABC/best/1,0.0001272804465770605
Schwefel-10d,random,ABC/best/2,0.00012728098590741865
Schwefel-10d,random,ABC/best/2,0.00012727740704576718
Schwefel-10d,random,ABC/best/2,0.0001272865965802339
Schwefel-10d,random,ABC/best/2,0.00012735425389109878
Schwefel-10d,random,ABC/best/2,0.0001272840372621431
Schwefel-10d,random,ABC/best/2,0.00012736356529785553
Schwefel-10d,random,ABC/best/2,0.0001273042025786708
Schwefel-10d,random,ABC/best/2,0.00012730037906294456
Schwefel-10d,random,ABC/best/2,0.00012729228001262527
Schwefel-10d,random,ABC/best/2,0.00012727688681479776
Schwefel-10d,random,ABC/best/2,0.00012729574791592313
Schwefel-10d,random,ABC/best/2,118.43854044796217
Schwefel-10d,random,ABC/best/2,0.0001273216830668389
Schwefel-10d,random,ABC/best/2,0.00012730180606013164
Schwefel-10d,random,ABC/best/2,0.00012727670946333092
Schwefel-10d,cahotic,ABC/best/2,0.00012729967238556128
Schwefel-10d,cahotic,ABC/best/2,0.0001272801418963354
Schwefel-10d,cahotic,ABC/best/2,0.0001272892141059856
Schwefel-10d,cahotic,ABC/best/2,0.00012727949979307596
Schwefel-10d,cahotic,ABC/best/2,0.0001272824492843938
Schwefel-10d,cahotic,ABC/best/2,0.00012728915498882998
Schwefel-10d,cahotic,ABC/best/2,0.0001272809058718849
Schwefel-10d,cahotic,ABC/best/2,0.00012730920843750937
Schwefel-10d,cahotic,ABC/best/2,0.0001272916351808817
Schwefel-10d,cahotic,ABC/best/2,0.00012727585180982715
Schwefel-10d,cahotic,ABC/best/2,0.00012728858837363077
Schwefel-10d,cahotic,ABC/best/2,0.00012734684878523694
Schwefel-10d,cahotic,ABC/best/2,0.00012728786168736406
Schwefel-10d,cahotic,ABC/best/2,0.00012727865941997152
Schwefel-10d,cahotic,ABC/best/2,0.000127305528621946
Sumsquares-10d,random,StandardABC,1.0511379763627046e-16
Sumsquares-10d,random,StandardABC,4.289574389524112e-12
Sumsquares-10d,random,StandardABC,8.095314404995629e-17
Sumsquares-10d,random,StandardABC,1.8220141081010667e-14
Sumsquares-10d,random,StandardABC,6.525969936301897e-15
Sumsquares-10d,random,StandardABC,4.0413142666167886e-13
Sumsquares-10d,random,StandardABC,2.9571717859578407e-16
Sumsquares-10d,random,StandardABC,6.257465153322453e-15
Sumsquares-10d,random,StandardABC,2.915289762228418e-13
Sumsquares-10d,random,StandardABC,2.1647212968666358e-14
Sumsquares-10d,random,StandardABC,1.3023835685318224e-12
Sumsquares-10d,random,StandardABC,1.525837819970008e-13
Sumsquares-10d,random,StandardABC,5.092434560060955e-13
Sumsquares-10d,random,StandardABC,5.214531190425459e-12
Sumsquares-10d,random,StandardABC,2.955354633293829e-15
Sumsquares-10d,cahotic,StandardABC,9.002021088279733e-14
Sumsquares-10d,cahotic,StandardABC,5.822864031936528e-17
Sumsquares-10d,cahotic,StandardABC,3.8813199160650574e-15
Sumsquares-10d,cahotic,StandardABC,9.264494820233993e-15
Sumsquares-10d,cahotic,StandardABC,1.6544514907129154e-13
Sumsquares-10d,cahotic,StandardABC,5.068299083476449e-12
Sumsquares-10d,cahotic,StandardABC,3.5873297845745555e-13
Sumsquares-10d,cahotic,StandardABC,3.601864780659928e-16
Sumsquares-10d,cahotic,StandardABC,2.432443212937444e-12
Sumsquares-10d,cahotic,StandardABC,1.681014313669053e-14
Sumsquares-10d,cahotic,StandardABC,3.5434801404884185e-16
Sumsquares-10d,cahotic,StandardABC,2.291282471712465e-16
Sumsquares-10d,cahotic,StandardABC,8.196238270290054e-15
Sumsquares-10d,cahotic,StandardABC,1.1372590343929822e-15
Sumsquares-10d,cahotic,StandardABC,5.098364198185873e-12
Sumsquares-10d,random,ModifiedABC,8.363069004588583e-18
Sumsquares-10d,random,ModifiedABC,8.461020412599921e-17
Sumsquares-10d,random,ModifiedABC,8.280872629352572e-17
Sumsquares-10d,random,ModifiedABC,2.313036867122422e-17
Sumsquares-10d,random,ModifiedABC,9.167251755263855e-21
Sumsquares-10d,random,ModifiedABC,1.0116659794363888e-16
Sumsquares-10d,random,ModifiedABC,6.331005268452603e-17
Sumsquares-10d,random,ModifiedABC,5.1521431799931566e-18
Sumsquares-10d,random,ModifiedABC,5.78625859310702e-17
Sumsquares-10d,random,ModifiedABC,7.555027728988082e-17
Sumsquares-10d,random,ModifiedABC,1.4990411123351153e-17
Sumsquares-10d,random,ModifiedABC,1.5630039378828672e-17
Sumsquares-10d,random,ModifiedABC,6.417273759763573e-19
Sumsquares-10d,random,ModifiedABC,1.7761906865329057e-20
Sumsquares-10d,random,ModifiedABC,9.551774762820515e-18
Sumsquares-10d,cahotic,ModifiedABC,1.6490519330305008e-17
Sumsquares-10d,cahotic,ModifiedABC,4.606152465821991e-17
Sumsquares-10d,cahotic,ModifiedABC,1.3809409521550679e-17
Sumsquares-10d,cahotic,ModifiedABC,2.2562729873952383e-17
Sumsquares-10d,cahotic,ModifiedABC,1.0219676376933778e-16
Sumsquares-10d,cahotic,ModifiedABC,2.1294247324243126e-18
Sumsquares-10d,cahotic,ModifiedABC,8.341574901712122e-17
Sumsquares-10d,cahotic,ModifiedABC,4.428876045529848e-17
Sumsquares-10d,cahotic,ModifiedABC,6.230074418605676e-19
Sumsquares-10d,cahotic,ModifiedABC,5.4494466936914496e-17
Sumsquares-10d,cahotic,ModifiedABC,2.5030477946832985e-17
Sumsquares-10d,cahotic,ModifiedABC,4.4837794863356147e-17
Sumsquares-10d,cahotic,ModifiedABC,5.1760781612139575e-17
Sumsquares-10d,cahotic,ModifiedABC,6.784905969459517e-17
Sumsquares-10d,cahotic,ModifiedABC,1.0214628385576651e-16
Sumsquares-10d,random,ABC/best/1,2.366698989625801e-08
Sumsquares-10d,random,ABC/best/1,8.754472838518114e-09
Sumsquares-10d,random,ABC/best/1,1.9596986040035332e-08
Sumsquares-10d,random,ABC/best/1,2.2873385497290005e-08
Sumsquares-10d,random,ABC/best/1,5.174153300961504e-10
Sumsquares-10d,random,ABC/best/1,1.908801697378502e-09
Sumsquares-10d,random,ABC/best/1,1.704190814994921e-08
Sumsquares-10d,random,ABC/best/1,3.813572275804203e-09
Sumsquares-10d,random,ABC/best/1,2.0044379084236747e-09
Sumsquares-10d,random,ABC/best/1,2.5129010420656288e-09
Sumsquares-10d,random,ABC/best/1,1.3108554165761408e-08
Sumsquares-10d,random,ABC/best/1,8.233183875321676e-09
Sumsquares-10d,random,ABC/best/1,5.101692021065135e-08
Sumsquares-10d,random,ABC/best/1,9.610095253018295e-09
Sumsquares-10d,random,ABC/best/1,3.0118233129950706e-09
Sumsquares-10d,cahotic,ABC/best/1,7.498168049999233e-10
Sumsquares-10d,cahotic,ABC/best/1,5.7718631232977485e-09
Sumsquares-10d,cahotic,ABC/best/1,8.881653924023128e-08
Sumsquares-10d,cahotic,ABC/best/1,6.220355653244585e-09
Sumsquares-10d,cahotic,ABC/best/1,8.023667306316023e-09
Sumsquares-10d,cahotic,ABC/best/1,4.2577859343675756e-09
Sumsquares-10d,cahotic,ABC/best/1,4.625537049327223e-09
Sumsquares-10d,cahotic,ABC/best/1,1.7201453011477672e-08
Sumsquares-10d,cahotic,ABC/best/1,2.433434887963984e-08
Sumsquares-10d,cahotic,ABC/best/1,3.067700682283547e-10
Sumsquares-10d,cahotic,ABC/best/1,4.690146118311853e-09
Sumsquares-10d,cahotic,ABC/best/1,9.973992561474799e-11
Sumsquares-10d,cahotic,ABC/best/1,5.058705552222228e-09
Sumsquares-10d,cahotic,ABC/best/1,3.933977295381121e-09
Sumsquares-10d,cahotic,ABC/best/1,4.2050974863945175e-09
Sumsquares-10d,random,ABC/best/2,3.8937463684889346e-08
Sumsquares-10d,random,ABC/best/2,3.405247724163121e-09
Sumsquares-10d,random,ABC/best/2,1.9914052060260365e-08
Sumsquares-10d,random,ABC/best/2,7.377384305481558e-09
Sumsquares-10d,random,ABC/best/2,1.2183207090028965e-08
Sumsquares-10d,random,ABC/best/2,8.108803970024767e-08
Sumsquares-10d,random,ABC/best/2,3.986615866203079e-08
Sumsquares-10d,random,ABC/best/2,2.2365269252590464e-08
Sumsquares-10d,random,ABC/best/2,4.785742670820758e-09
Sumsquares-10d,random,ABC/best/2,5.0379176782590264e-08
Sumsquares-10d,random,ABC/best/2,6.808910376621655e-09
Sumsquares-10d,random,ABC/best/2,1.8642269362001992e-08
Sumsquares-10d,random,ABC/best/2,5.826487889742763e-09
Sumsquares-10d,random,ABC/best/2,1.1157826410308868e-08
Sumsquares-10d,random,ABC/best/2,8.57083019649932e-08
Sumsquares-10d,cahotic,ABC/best/2,1.4986166383185095e-08
Sumsquares-10d,cahotic,ABC/best/2,2.4272976267368644e-08
Sumsquares-10d,cahotic,ABC/best/2,1.3861439373347174e-08
Sumsquares-10d,cahotic,ABC/best/2,6.745551976767057e-09
Sumsquares-10d,cahotic,ABC/best/2,2.7199010166920333e-08
Sumsquares-10d,cahotic,ABC/best/2,4.660929721192484e-08
Sumsquares-10d,cahotic,ABC/best/2,2.286274484061799e-09
Sumsquares-10d,cahotic,ABC/best/2,2.6006524594937476e-08
Sumsquares-10d,cahotic,ABC/best/2,1.6482511164498485e-09
Sumsquares-10d,cahotic,ABC/best/2,1.9432830215294552e-10
Sumsquares-10d,cahotic,ABC/best/2,4.7762439742529694e-08
Sumsquares-10d,cahotic,ABC/best/2,9.40745466274327e-10
Sumsquares-10d,cahotic,ABC/best/2,3.834898454732364e-09
Sumsquares-10d,cahotic,ABC/best/2,3.28681817366665e-10
Sumsquares-10d,cahotic,ABC/best/2,4.188246304743797e-08
Sphere-30d,random,StandardABC,5.0162821179241593e-14
Sphere-30d,random,StandardABC,6.359665147883764e-13
Sphere-30d,random,StandardABC,2.7311376106845695e-11
Sphere-30d,random,StandardABC,7.737800028809252e-14
Sphere-30d,random,StandardABC,1.0503278952389962e-10
Sphere-30d,random,StandardABC,3.677539370813622e-13
Sphere-30d,random,StandardABC,6.428120517575893e-14
Sphere-30d,random,StandardABC,1.1590990221038483e-11
Sphere-30d,random,StandardABC,4.0582370147334367e-13
Sphere-30d,random,StandardABC,1.4044714059677571e-12
Sphere-30d,random,StandardABC,2.1304166978701395e-13
Sphere-30d,random,StandardABC,1.568913790659218e-13
Sphere-30d,random,StandardABC,3.403349546788366e-13
Sphere-30d,random,StandardABC,9.820007383367935e-12
Sphere-30d,random,StandardABC,9.959301107768199e-13
Sphere-30d,cahotic,StandardABC,1.9782438651402616e-11
Sphere-30d,cahotic,StandardABC,4.1524128398215004e-13
Sphere-30d,cahotic,StandardABC,2.798474295868192e-13
Sphere-30d,cahotic,StandardABC,1.0472368597336519e-12
Sphere-30d,cahotic,StandardABC,3.5185041583406056e-11
Sphere-30d,cahotic,StandardABC,8.788391164119826e-12
Sphere-30d,cahotic,StandardABC,4.822588465000008e-13
Sphere-30d,cahotic,StandardABC,8.61208255716324e-14
Sphere-30d,cahotic,StandardABC,1.5590465405139625e-13
Sphere-30d,cahotic,StandardABC,5.740704916903072e-13
Sphere-30d,cahotic,StandardABC,4.1532825060908136e-13
Sphere-30d,cahotic,StandardABC,5.9409809569761676e-12
Sphere-30d,cahotic,StandardABC,9.192328162031676e-13
Sphere-30d,cahotic,StandardABC,8.603725291679213e-14
Sphere-30d,cahotic,StandardABC,4.629295623058127e-12
Sphere-30d,random,ModifiedABC,5.971148518566095e-17
Sphere-30d,random,ModifiedABC,8.37008608455303e-17
Sphere-30d,random,ModifiedABC,1.0290057533026523e-16
Sphere-30d,random,ModifiedABC,7.37380864722164e-17
Sphere-30d,random,ModifiedABC,6.830053005370321e-17
Sphere-30d,random,ModifiedABC,9.223517763501033e-17
Sphere-30d,random,ModifiedABC,1.0660771566181505e-16
Sphere-30d,random,ModifiedABC,1.0959692725673729e-16
Sphere-30d,random,ModifiedABC,9.756362102130746e-17
Sphere-30d,random,ModifiedABC,6.888757497365117e-17
Sphere-30d,random,ModifiedABC,9.913245709045687e-17
Sphere-30d,random,ModifiedABC,2.0405143865682665e-17
Sphere-30d,random,ModifiedABC,2.7359434046257985e-17
Sphere-30d,random,ModifiedABC,5.003052859291976e-17
Sphere-30d,random,ModifiedABC,7.873028826059125e-17
Sphere-30d,cahotic,ModifiedABC,1.338325466863868e-17
Sphere-30d,cahotic,ModifiedABC,7.102628190608829e-17
Sphere-30d,cahotic,ModifiedABC,7.44352318945219e-17
Sphere-30d,cahotic,ModifiedABC,7.105360040665062e-17
Sphere-30d,cahotic,ModifiedABC,5.4474100560404755e-17
Sphere-30d,cahotic,ModifiedABC,5.331497923373786e-17
Sphere-30d,cahotic,ModifiedABC,1.0626881207826866e-16
Sphere-30d,cahotic,ModifiedABC,3.3225230312574783e-17
Sphere-30d,cahotic,ModifiedABC,8.619774499736414e-17
Sphere-30d,cahotic,ModifiedABC,4.34373805134177e-17
Sphere-30d,cahotic,ModifiedABC,1.948725461814828e-17
Sphere-30d,cahotic,ModifiedABC,1.0091217811373137e-16
Sphere-30d,cahotic,ModifiedABC,6.504542783761065e-17
Sphere-30d,cahotic,ModifiedABC,1.0529658535358194e-16
Sphere-30d,cahotic,ModifiedABC,1.0167151629926115e-16
Sphere-30d,random,ABC/best/1,7.565061046438535e-08
Sphere-30d,random,ABC/best/1,2.8104300463636005e-08
Sphere-30d,random,ABC/best/1,1.740300091255129e-07
Sphere-30d,random,ABC/best/1,1.7477171940319233e-08
Sphere-30d,random,ABC/best/1,2.4383231887081285e-08
Sphere-30d,random,ABC/best/1,4.506720641321667e-08
Sphere-30d,random,ABC/best/1,2.161377126732113e-08
Sphere-30d,random,ABC/best/1,1.771621409308869e-09
Sphere-30d,random,ABC/best/1,2.9189424136783523e-08
Sphere-30d,random,ABC/best/1,5.9353340545375045e-08
Sphere-30d,random,ABC/best/1,2.799597725065344e-09
Sphere-30d,random,ABC/best/1,1.6493191514225957e-09
Sphere-30d,random,ABC/best/1,9.638293356072068e-08
Sphere-30d,random,ABC/best/1,7.779371869101551e-08
Sphere-30d,random,ABC/best/1,5.78949769464464e-10
Sphere-30d,cahotic,ABC/best/1,1.727935335592958e-08
Sphere-30d,cahotic,ABC/best/1,1.973386840575934e-08
Sphere-30d,cahotic,ABC/best/1,5.3832649605912605e-08
Sphere-30d,cahotic,ABC/best/1,2.8976764428027797e-08
Sphere-30d,cahotic,ABC/best/1,3.746810715919428e-08
Sphere-30d,cahotic,ABC/best/1,2.1731624404501006e-08
Sphere-30d,cahotic,ABC/best/1,2.4633215548006223e-09
Sphere-30d,cahotic,ABC/best/1,1.1087597312739268e-08
Sphere-30d,cahotic,ABC/best/1,3.5948604454753236e-09
Sphere-30d,cahotic,ABC/best/1,1.220122577650994e-08
Sphere-30d,cahotic,ABC/best/1,2.939613346320992e-08
Sphere-30d,cahotic,ABC/best/1,1.0806865342302378e-07
Sphere-30d,cahotic,ABC/best/1,3.886360697451659e-08
Sphere-30d,cahotic,ABC/best/1,8.13126196244726e-09
Sphere-30d,cahotic,ABC/best/1,9.346117786156101e-09
Sphere-30d,random,ABC/best/2,4.706030906523829e-08
Sphere-30d,random,ABC/best/2,1.5947630411675786e-07
Sphere-30d,random,ABC/best/2,6.574343969186474e-08
Sphere-30d,random,ABC/best/2,4.369622818963551e-07
Sphere-30d,random,ABC/best/2,1.5219541768708065e-07
Sphere-30d,random,ABC/best/2,5.2065124100965967e-08
Sphere-30d,random,ABC/best/2,1.2829912602052582e-07
Sphere-30d,random,ABC/best/2,1.0388904164990431e-08
Sphere-30d,random,ABC/best/2,2.9119854436331766e-08
Sphere-30d,random,ABC/best/2,2.8396006037026328e-08
Sphere-30d,random,ABC/best/2,6.93041338357082e-08
Sphere-30d,random,ABC/best/2,4.977501432624874e-08
Sphere-30d,random,ABC/best/2,1.4134677110811877e-07
Sphere-30d,random,ABC/best/2,3.1998973864864184e-07
Sphere-30d,random,ABC/best/2,9.886543661800785e-08
Sphere-30d,cahotic,ABC/best/2,5.686335217211661e-08
Sphere-30d,cahotic,ABC/best/2,2.1315724415150266e-07
Sphere-30d,cahotic,ABC/best/2,3.3279362654504217e-07
Sphere-30d,cahotic,ABC/best/2,3.8020039405820666e-08
Sphere-30d,cahotic,ABC/best/2,4.855573022514157e-08
Sphere-30d,cahotic,ABC/best/2,2.082455252295465e-07
Sphere-30d,cahotic,ABC/best/2,3.8372662482173334e-07
Sphere-30d,cahotic,ABC/best/2,3.378400839989589e-08
Sphere-30d,cahotic,ABC/best/2,2.00076523091649e-09
Sphere-30d,cahotic,ABC/best/2,6.824130551498129e-08
Sphere-30d,cahotic,ABC/best/2,1.2972115380609127e-08
Sphere-30d,cahotic,ABC/best/2,1.3859781120834763e-08
Sphere-30d,cahotic,ABC/best/2,2.2253689697009812e-07
Sphere-30d,cahotic,ABC/best/2,9.681306601702451e-08
Sphere-30d,cahotic,ABC/best/2,1.2779222629728372e-07
Rosenbrock-30d,random,StandardABC,21.33208837257188
Rosenbrock-30d,random,StandardABC,3.8856331799185595
Rosenbrock-30d,random,StandardABC,18.8901308776643
Rosenbrock-30d,random,StandardABC,18.24379187747704
Rosenbrock-30d,random,StandardABC,14.56021418654321
Rosenbrock-30d,random,StandardABC,21.780628072583337
Rosenbrock-30d,random,StandardABC,13.38626246248931
Rosenbrock-30d,random,StandardABC,12.954741940162371
Rosenbrock-30d,random,StandardABC,9.602806213417212
Rosenbrock-30d,random,StandardABC,22.959829643686977
Rosenbrock-30d,random,StandardABC,17.794878322420455
Rosenbrock-30d,random,StandardABC,24.831315497233064
Rosenbrock-30d,random,StandardABC,15.1105539181854
Rosenbrock-30d,random,StandardABC,12.619518983603735
Rosenbrock-30d,random,StandardABC,11.246430494234842
Rosenbrock-30d,cahotic,StandardABC,1.1404441668306369
Rosenbrock-30d,cahotic,StandardABC,0.49234255532420945
Rosenbrock-30d,cahotic,StandardABC,0.36925462224050476
Rosenbrock-30d,cahotic,StandardABC,3.7359592184329546
Rosenbrock-30d,cahotic,StandardABC,0.4892950043476362
Rosenbrock-30d,cahotic,StandardABC,0.4317509588359469
Rosenbrock-30d,cahotic,StandardABC,3.0116360950945147
Rosenbrock-30d,cahotic,StandardABC,0.3276244931066668
Rosenbrock-30d,cahotic,StandardABC,0.24365124376515623
Rosenbrock-30d,cahotic,StandardABC,2.132804286786966
Rosenbrock-30d,cahotic,StandardABC,0.6007951225030036
Rosenbrock-30d,cahotic,StandardABC,3.1200027384799736
Rosenbrock-30d,cahotic,StandardABC,0.46805405182459364
Rosenbrock-30d,cahotic,StandardABC,3.127085032241088
Rosenbrock-30d,cahotic,StandardABC,0.43866934604385455
Rosenbrock-30d,random,ModifiedABC,27.812612263376003
Rosenbrock-30d,random,ModifiedABC,27.418625169949802
Rosenbrock-30d,random,ModifiedABC,27.655351588015677
Rosenbrock-30d,random,ModifiedABC,27.765092763147884
Rosenbrock-30d,random,ModifiedABC,27.670166331911553
Rosenbrock-30d,random,ModifiedABC,27.99541330958035
Rosenbrock-30d,random,ModifiedABC,27.53376682016621
Rosenbrock-30d,random,ModifiedABC,27.459670675498494
Rosenbrock-30d,random,ModifiedABC,27.656707112725755
Rosenbrock-30d,random,ModifiedABC,27.69118676063545
Rosenbrock-30d,random,ModifiedABC,27.703367030881477
Rosenbrock-30d,random,ModifiedABC,27.483378164665663
Rosenbrock-30d,random,ModifiedABC,27.653617598818176
Rosenbrock-30d,random,ModifiedABC,27.739510057802875
Rosenbrock-30d,random,ModifiedABC,27.729512635455677
Rosenbrock-30d,cahotic,ModifiedABC,27.533441883052433
Rosenbrock-30d,cahotic,ModifiedABC,27.5236865074899
Rosenbrock-30d,cahotic,ModifiedABC,27.65305180416076
Rosenbrock-30d,cahotic,ModifiedABC,27.851515821452086
Rosenbrock-30d,cahotic,ModifiedABC,27.4382891061932
Rosenbrock-30d,cahotic,ModifiedABC,27.23172103673799
Rosenbrock-30d,cahotic,ModifiedABC,27.705375692198537
Rosenbrock-30d,cahotic,ModifiedABC,27.723754969635674
Rosenbrock-30d,cahotic,ModifiedABC,27.7013800933951
Rosenbrock-30d,cahotic,ModifiedABC,27.877776761013767
Rosenbrock-30d,cahotic,ModifiedABC,27.781721517624373
Rosenbrock-30d,cahotic,ModifiedABC,27.642316113457046
Rosenbrock-30d,cahotic,ModifiedABC,27.675694227259633
Rosenbrock-30d,cahotic,ModifiedABC,27.500313696508098
Rosenbrock-30d,cahotic,ModifiedABC,27.92926389622589
Rosenbrock-30d,random,ABC/best/1,22.101037093234588
Rosenbrock-30d,random,ABC/best/1,21.918734418542503
Rosenbrock-30d,random,ABC/best/1,19.281337380972612
Rosenbrock-30d,random,ABC/best/1,24.785931446696367
Rosenbrock-30d,random,ABC/best/1,26.313390894248485
Rosenbrock-30d,random,ABC/best/1,18.992805882079605
Rosenbrock-30d,random,ABC/best/1,19.611787471076944
Rosenbrock-30d,random,ABC/best/1,70.04037611410055
Rosenbrock-30d,random,ABC/best/1,21.127376670302574
Rosenbrock-30d,random,ABC/best/1,11.223862615359627
Rosenbrock-30d,random,ABC/best/1,24.25512767431202
Rosenbrock-30d,random,ABC/best/1,24.899991242211275
Rosenbrock-30d,random,ABC/best/1,21.449524497376828
Rosenbrock-30d,random,ABC/best/1,25.790251179307383
Rosenbrock-30d,random,ABC/best/1,11.922768201380963
Rosenbrock-30d,cahotic,ABC/best/1,21.43647557645539
Rosenbrock-30d,cahotic,ABC/best/1,25.158868640900984
Rosenbrock-30d,cahotic,ABC/best/1,78.58388139517648
Rosenbrock-30d,cahotic,ABC/best/1,23.15433862315469
Rosenbrock-30d,cahotic,ABC/best/1,19.588567315219926
Rosenbrock-30d,cahotic,ABC/best/1,4.962196157613631
Rosenbrock-30d,cahotic,ABC/best/1,21.46411351619389
Rosenbrock-30d,cahotic,ABC/best/1,8.702470147379069
Rosenbrock-30d,cahotic,ABC/best/1,18.44639623814662
Rosenbrock-30d,cahotic,ABC/best/1,14.696420164777841
Rosenbrock-30d,cahotic,ABC/best/1,0.040356365474174746
Rosenbrock-30d,cahotic,ABC/best/1,21.87913955368796
Rosenbrock-30d,cahotic,ABC/best/1,16.49944712220501
Rosenbrock-30d,cahotic,ABC/best/1,2.2671909505307526
Rosenbrock-30d,cahotic,ABC/best/1,10.35986474774157
Rosenbrock-30d,random,ABC/best/2,23.177644204474735
Rosenbrock-30d,random,ABC/best/2,21.9424772787624
Rosenbrock-30d,random,ABC/best/2,21.526487132857447
Rosenbrock-30d,random,ABC/best/2,25.612640387290117
Rosenbrock-30d,random,ABC/best/2,10.244033391502404
Rosenbrock-30d,random,ABC/best/2,24.16353237971587
Rosenbrock-30d,random,ABC/best/2,17.85441796303822
Rosenbrock-30d,random,ABC/best/2,24.42682601935212
Rosenbrock-30d,random,ABC/best/2,20.318154030080564
Rosenbrock-30d,random,ABC/best/2,14.710725688133964
Rosenbrock-30d,random,ABC/best/2,12.706742639235442
Rosenbrock-30d,random,ABC/best/2,17.72165739932877
Rosenbrock-30d,random,ABC/best/2,22.276824257449388
Rosenbrock-30d,random,ABC/best/2,22.92211806339782
Rosenbrock-30d,random,ABC/best/2,23.264677883602648
Rosenbrock-30d,cahotic,ABC/best/2,0.02554505495909716
Rosenbrock-30d,cahotic,ABC/best/2,24.097306737632138
Rosenbrock-30d,cahotic,ABC/best/2,23.828492885127734
Rosenbrock-30d,cahotic,ABC/best/2,1.9368262316750111
Rosenbrock-30d,cahotic,ABC/best/2,18.27102540026084
Rosenbrock-30d,cahotic,ABC/best/2,20.54298431875918
Rosenbrock-30d,cahotic,ABC/best/2,10.917999403721046
Rosenbrock-30d,cahotic,ABC/best/2,0.039480629686774946
Rosenbrock-30d,cahotic,ABC/best/2,9.452235088684802
Rosenbrock-30d,cahotic,ABC/best/2,7.226627552114957
Rosenbrock-30d,cahotic,ABC/best/2,4.459848103044642
Rosenbrock-30d,cahotic,ABC/best/2,0.31556211677383944
Rosenbrock-30d,cahotic,ABC/best/2,24.854336655017956
Rosenbrock-30d,cahotic,ABC/best/2,0.01903085972548936
Rosenbrock-30d,cahotic,ABC/best/2,73.294844087773
Ackley-30d,random,StandardABC,4.728364544348551e-08
Ackley-30d,random,StandardABC,2.6417058762717716e-08
Ackley-30d,random,StandardABC,5.661032886905559e-08
Ackley-30d,random,StandardABC,1.627603296583402e-08
Ackley-30d,random,StandardABC,6.109926076192096e-08
Ackley-30d,random,StandardABC,3.583438967780239e-08
Ackley-30d,random,StandardABC,7.078469721477632e-08
Ackley-30d,random,StandardABC,1.2274146143909093e-07
Ackley-30d,random,StandardABC,6.539227825896887e-08
Ackley-30d,random,StandardABC,4.424340005471095e-09
Ackley-30d,random,StandardABC,4.372530781893147e-09
Ackley-30d,random,StandardABC,4.9904794963140375e-08
Ackley-30d,random,StandardABC,1.114597587559274e-07
Ackley-30d,random,StandardABC,6.684001974122111e-08
Ackley-30d,random,StandardABC,5.3005951627937975e-08
Ackley-30d,cahotic,StandardABC,1.5712878109752637e-08
Ackley-30d,cahotic,StandardABC,1.6302465155604295e-08
Ackley-30d,cahotic,StandardABC,3.629569533813992e-09
Ackley-30d,cahotic,StandardABC,2.464587112172012e-08
Ackley-30d,cahotic,StandardABC,1.4300183792670396e-07
Ackley-30d,cahotic,StandardABC,2.1738074451604916e-08
