Function,Initialization,Mutation,OptValue
Griewank-30d,cahotic,ModifiedABC,0.00010694269341660068
Griewank-30d,cahotic,ModifiedABC,0.0011920575742734307
Griewank-30d,cahotic,ModifiedABC,5.379444999675798e-06
Griewank-30d,cahotic,ModifiedABC,3.020671389231122e-05
Griewank-30d,cahotic,ModifiedABC,1.0766930282124498e-05
Griewank-30d,cahotic,ModifiedABC,2.5381971312188334e-05
Griewank-30d,cahotic,ModifiedABC,1.3078203529026666e-06
Griewank-30d,cahotic,ModifiedABC,2.5907606330810573e-05
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,2.4637236695213005e-10
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-15
Griewank-30d,random,ABC/best/1,3.0120350658080497e-13
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,0.0
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,random,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,5.551115123125783e-16
Griewank-30d,cahotic,ABC/best/1,4.440892098500626e-16
Griewank-30d,cahotic,ABC/best/1,6.417644193845717e-12
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-30d,cahotic,ABC/best/1,1.594477883060108e-10
Griewank-30d,cahotic,ABC/best/1,6.938560836999841e-12
Griewank-30d,random,ABC/best/2,9.922799104611357e-07
Griewank-30d,random,ABC/best/2,6.217248937900877e-13
Griewank-30d,random,ABC/best/2,5.667755154092902e-10
Griewank-30d,random,ABC/best/2,8.053420152975832e-10
Griewank-30d,random,ABC/best/2,3.9277093577538835e-08
Griewank-30d,random,ABC/best/2,1.4976908602193362e-13
Griewank-30d,random,ABC/best/2,1.6674439606845226e-12
Griewank-30d,random,ABC/best/2,6.568798838202383e-10
Griewank-30d,random,ABC/best/2,1.4432899320127035e-14
Griewank-30d,random,ABC/best/2,1.3322676295501878e-15
Griewank-30d,random,ABC/best/2,9.62692814354682e-09
Griewank-30d,random,ABC/best/2,8.65681082373726e-10
Griewank-30d,random,ABC/best/2,5.137273928479402e-08
Griewank-30d,random,ABC/best/2,1.318005704575853e-09
Griewank-30d,random,ABC/best/2,1.4704142015098398e-08
Griewank-30d,cahotic,ABC/best/2,6.017408793468348e-14
Griewank-30d,cahotic,ABC/best/2,1.0910480519044086e-07
Griewank-30d,cahotic,ABC/best/2,6.362528059966621e-09
Griewank-30d,cahotic,ABC/best/2,4.701239397775225e-12
Griewank-30d,cahotic,ABC/best/2,5.994686635979463e-09
Griewank-30d,cahotic,ABC/best/2,4.841238521180458e-12
Griewank-30d,cahotic,ABC/best/2,1.0510459169665864e-10
Griewank-30d,cahotic,ABC/best/2,4.718447854656915e-14
Griewank-30d,cahotic,ABC/best/2,4.440892098500626e-16
Griewank-30d,cahotic,ABC/best/2,5.940033320772642e-08
Griewank-30d,cahotic,ABC/best/2,2.343060778731143e-08
Griewank-30d,cahotic,ABC/best/2,5.802758273887321e-11
Griewank-30d,cahotic,ABC/best/2,3.0003774087461466e-07
Griewank-30d,cahotic,ABC/best/2,6.178850513460787e-07
Griewank-30d,cahotic,ABC/best/2,1.8861079364995703e-09
Griewank-30d,random,DirectedABC,1.977307206857404e-12
Griewank-30d,random,DirectedABC,3.1299662861528077e-10
Griewank-30d,random,DirectedABC,6.21634965725093e-11
Griewank-30d,random,DirectedABC,2.493882877985243e-11
Griewank-30d,random,DirectedABC,8.995182376736466e-11
Griewank-30d,random,DirectedABC,7.487288566920824e-11
Griewank-30d,random,DirectedABC,2.48205156427872e-09
Griewank-30d,random,DirectedABC,2.46751619137342e-10
Griewank-30d,random,DirectedABC,5.337619235490365e-12
Griewank-30d,random,DirectedABC,7.324241213524374e-11
Griewank-30d,random,DirectedABC,3.832315575991174e-10
Griewank-30d,random,DirectedABC,3.3887925798836704e-10
Griewank-30d,random,DirectedABC,1.0086946833354205e-09
Griewank-30d,random,DirectedABC,1.0257694693649455e-10
Griewank-30d,random,DirectedABC,1.450390918478206e-10
Griewank-30d,cahotic,DirectedABC,3.7579606093629536e-11
Griewank-30d,cahotic,DirectedABC,5.409431791392194e-10
Griewank-30d,cahotic,DirectedABC,5.021272286853673e-11
Griewank-30d,cahotic,DirectedABC,5.2882143108945456e-11
Griewank-30d,cahotic,DirectedABC,6.310070244097687e-10
Griewank-30d,cahotic,DirectedABC,1.1720207027110519e-09
Griewank-30d,cahotic,DirectedABC,1.1485589146431607e-09
Griewank-30d,cahotic,DirectedABC,8.427669673238825e-11
Griewank-30d,cahotic,DirectedABC,1.7461095902504553e-09
Griewank-30d,cahotic,DirectedABC,2.280942101862138e-11
Griewank-30d,cahotic,DirectedABC,1.894040480010517e-12
Griewank-30d,cahotic,DirectedABC,1.8497425813279733e-12
Griewank-30d,cahotic,DirectedABC,2.1374013670083514e-11
Griewank-30d,cahotic,DirectedABC,3.827541616985286e-10
Griewank-30d,cahotic,DirectedABC,1.109756730954814e-11
Schwefel-30d,random,StandardABC,240.61678627911533
Schwefel-30d,random,StandardABC,118.43942393449106
Schwefel-30d,random,StandardABC,355.6272148021126
Schwefel-30d,random,StandardABC,239.65798577023452
Schwefel-30d,random,StandardABC,473.9209320462269
Schwefel-30d,random,StandardABC,118.50522645772253
Schwefel-30d,random,StandardABC,238.40554196173434
Schwefel-30d,random,StandardABC,356.33434072024465
Schwefel-30d,random,StandardABC,355.67777784498503
Schwefel-30d,random,StandardABC,238.00087882654225
Schwefel-30d,random,StandardABC,247.386543853303
Schwefel-30d,random,StandardABC,7.984512548451676
Schwefel-30d,random,StandardABC,238.17118496666808
Schwefel-30d,random,StandardABC,355.31845580952904
Schwefel-30d,random,StandardABC,118.43876252568771
Schwefel-30d,cahotic,StandardABC,130.00157020795268
Schwefel-30d,cahotic,StandardABC,0.01584578086658439
Schwefel-30d,cahotic,StandardABC,2.435109935120636
Schwefel-30d,cahotic,StandardABC,236.87726808389743
Schwefel-30d,cahotic,StandardABC,118.4387311426708
Schwefel-30d,cahotic,StandardABC,118.44114589081983
Schwefel-30d,cahotic,StandardABC,239.09222274351487
Schwefel-30d,cahotic,StandardABC,0.6137830577026762
Schwefel-30d,cahotic,StandardABC,1.0118450991813006
Schwefel-30d,cahotic,StandardABC,119.00332690643882
Schwefel-30d,cahotic,StandardABC,118.43872908217418
Schwefel-30d,cahotic,StandardABC,118.73514941253052
Schwefel-30d,cahotic,StandardABC,239.58418198790787
Schwefel-30d,cahotic,StandardABC,118.53291669559985
Schwefel-30d,cahotic,StandardABC,237.17269548322292
Schwefel-30d,random,ModifiedABC,5513.113395262439
Schwefel-30d,random,ModifiedABC,6115.034366685845
Schwefel-30d,random,ModifiedABC,5869.438617960581
Schwefel-30d,random,ModifiedABC,5511.513512422205
Schwefel-30d,random,ModifiedABC,5699.0473676138345
Schwefel-30d,random,ModifiedABC,6244.922082072835
Schwefel-30d,random,ModifiedABC,6267.546161722233
Schwefel-30d,random,ModifiedABC,6069.502831966346
Schwefel-30d,random,ModifiedABC,6694.386798416594
Schwefel-30d,random,ModifiedABC,6328.784344328795
Schwefel-30d,random,ModifiedABC,6358.879821853004
Schwefel-30d,random,ModifiedABC,6065.6151569914755
Schwefel-30d,random,ModifiedABC,6174.308269755411
Schwefel-30d,random,ModifiedABC,5910.726219212137
Schwefel-30d,random,ModifiedABC,6071.5712472349705
Schwefel-30d,cahotic,ModifiedABC,5890.719015878306
Schwefel-30d,cahotic,ModifiedABC,5211.17927899599
Schwefel-30d,cahotic,ModifiedABC,5757.825709164064
Schwefel-30d,cahotic,ModifiedABC,5517.354830140361
Schwefel-30d,cahotic,ModifiedABC,5382.3682356860545
Schwefel-30d,cahotic,ModifiedABC,5289.6563422726695
Schwefel-30d,cahotic,ModifiedABC,5483.236461345379
Schwefel-30d,cahotic,ModifiedABC,5736.316202338345
Schwefel-30d,cahotic,ModifiedABC,5704.629977214751
Schwefel-30d,cahotic,ModifiedABC,4931.658308764472
Schwefel-30d,cahotic,ModifiedABC,5888.555820914776
Schwefel-30d,cahotic,ModifiedABC,5818.507910141349
Schwefel-30d,cahotic,ModifiedABC,5424.107307809344
Schwefel-30d,cahotic,ModifiedABC,5085.058174623948
Schwefel-30d,cahotic,ModifiedABC,5524.27747202125
Schwefel-30d,random,ABC/best/1,0.0003818742188741453
Schwefel-30d,random,ABC/best/1,0.0003818572840827983
Schwefel-30d,random,ABC/best/1,118.43873525071649
Schwefel-30d,random,ABC/best/1,0.0003818325603788253
Schwefel-30d,random,ABC/best/1,0.0003818270179181127
Schwefel-30d,random,ABC/best/1,0.0003818580025836127
Schwefel-30d,random,ABC/best/1,0.00038184458389878273
Schwefel-30d,random,ABC/best/1,0.00038184008553798776
Schwefel-30d,random,ABC/best/1,0.0003818681652774103
Schwefel-30d,random,ABC/best/1,0.0003818296536337584
Schwefel-30d,random,ABC/best/1,0.0003819049470621394
Schwefel-30d,random,ABC/best/1,0.00038184880395419896
Schwefel-30d,random,ABC/best/1,0.00038182751995918807
Schwefel-30d,random,ABC/best/1,0.0003820647325483151
Schwefel-30d,random,ABC/best/1,0.00038188148209883366
Schwefel-30d,cahotic,ABC/best/1,0.0003819246467173798
Schwefel-30d,cahotic,ABC/best/1,0.0003818365566985449
Schwefel-30d,cahotic,ABC/best/1,0.0003818880650214851
Schwefel-30d,cahotic,ABC/best/1,0.000382054324290948
Schwefel-30d,cahotic,ABC/best/1,0.00038185480843822006
Schwefel-30d,cahotic,ABC/best/1,0.0003819418907369254
Schwefel-30d,cahotic,ABC/best/1,0.0003818446275545284
Schwefel-30d,cahotic,ABC/best/1,0.0003818890345428372
Schwefel-30d,cahotic,ABC/best/1,0.0003818578588834498
Schwefel-30d,cahotic,ABC/best/1,0.00038183167089300696
Schwefel-30d,cahotic,ABC/best/1,0.00038192430656636134
Schwefel-30d,cahotic,ABC/best/1,0.00038186850360943936
Schwefel-30d,cahotic,ABC/best/1,0.00038186686288099736
Schwefel-30d,cahotic,ABC/best/1,0.00038185598714335356
Schwefel-30d,cahotic,ABC/best/1,0.0003818290242634248
Schwefel-30d,random,ABC/best/2,0.000381857760658022
Schwefel-30d,random,ABC/best/2,0.0003819190005742712
Schwefel-30d,random,ABC/best/2,0.0003819320809270721
Schwefel-30d,random,ABC/best/2,0.00038187297286640387
Schwefel-30d,random,ABC/best/2,0.00038183653668966144
Schwefel-30d,random,ABC/best/2,0.0003818900277110515
Schwefel-30d,random,ABC/best/2,0.00038196036439330783
Schwefel-30d,random,ABC/best/2,0.0003818385193881113
Schwefel-30d,random,ABC/best/2,0.00038202035102585796
Schwefel-30d,random,ABC/best/2,0.00038194755870790686
Schwefel-30d,random,ABC/best/2,0.0003818522218352882
Schwefel-30d,random,ABC/best/2,0.00038196970490389504
Schwefel-30d,random,ABC/best/2,0.00038194038097572047
Schwefel-30d,random,ABC/best/2,0.0003818977656919742
Schwefel-30d,random,ABC/best/2,0.0003818354416580405
Schwefel-30d,cahotic,ABC/best/2,0.00038186583697097376
Schwefel-30d,cahotic,ABC/best/2,0.0003818381173914531
Schwefel-30d,cahotic,ABC/best/2,0.0003819137691607466
Schwefel-30d,cahotic,ABC/best/2,0.0003818617115030065
Schwefel-30d,cahotic,ABC/best/2,0.0003818333789240569
Schwefel-30d,cahotic,ABC/best/2,0.0003818395471171243
Schwefel-30d,cahotic,ABC/best/2,0.00038186362144188024
Schwefel-30d,cahotic,ABC/best/2,0.00038191129351616837
Schwefel-30d,cahotic,ABC/best/2,0.00038187035352166276
Schwefel-30d,cahotic,ABC/best/2,0.00038187588143046014
Schwefel-30d,cahotic,ABC/best/2,0.0003819705179921584
Schwefel-30d,cahotic,ABC/best/2,0.0003818752393272007
Schwefel-30d,cahotic,ABC/best/2,0.0003818462719209492
Schwefel-30d,cahotic,ABC/best/2,0.00038186187885003164
Schwefel-30d,cahotic,ABC/best/2,0.00038184291042853147
Schwefel-30d,random,DirectedABC,355.6618694384888
Schwefel-30d,random,DirectedABC,6.573531221720259
Schwefel-30d,random,DirectedABC,237.9613480887765
Schwefel-30d,random,DirectedABC,355.6575147499152
Schwefel-30d,random,DirectedABC,316.97487505870777
Schwefel-30d,random,DirectedABC,28.531332407068476
Schwefel-30d,random,DirectedABC,238.49562275970493
Schwefel-30d,random,DirectedABC,359.31751878923205
Schwefel-30d,random,DirectedABC,281.7532720402942
Schwefel-30d,random,DirectedABC,247.37817467479363
Schwefel-30d,random,DirectedABC,351.54304556247007
Schwefel-30d,random,DirectedABC,258.07461186501496
Schwefel-30d,random,DirectedABC,250.58502777317153
Schwefel-30d,random,DirectedABC,237.07503432051635
Schwefel-30d,random,DirectedABC,381.722665307856
Schwefel-30d,cahotic,DirectedABC,370.53746795492043
Schwefel-30d,cahotic,DirectedABC,118.43892244210474
Schwefel-30d,cahotic,DirectedABC,118.43947418078642
Schwefel-30d,cahotic,DirectedABC,236.87824743207057
Schwefel-30d,cahotic,DirectedABC,118.44305362702835
Schwefel-30d,cahotic,DirectedABC,118.44039098194116
Schwefel-30d,cahotic,DirectedABC,0.09872651185287395
Schwefel-30d,cahotic,DirectedABC,118.46870017736
Schwefel-30d,cahotic,DirectedABC,118.45004393014642
Schwefel-30d,cahotic,DirectedABC,0.009830209461142658
Schwefel-30d,cahotic,DirectedABC,236.89757125791766
Schwefel-30d,cahotic,DirectedABC,118.43875572522302
Schwefel-30d,cahotic,DirectedABC,118.43878718978158
Schwefel-30d,cahotic,DirectedABC,118.46129070336247
Schwefel-30d,cahotic,DirectedABC,355.4140756759607
Sumsquares-30d,random,StandardABC,1.6605985999437634e-11
Sumsquares-30d,random,StandardABC,1.724517407835312e-11
Sumsquares-30d,random,StandardABC,8.446458440199102e-12
Sumsquares-30d,random,StandardABC,2.2588991345936676e-11
Sumsquares-30d,random,StandardABC,3.563313043361453e-11
Sumsquares-30d,random,StandardABC,7.623319698464111e-11
Sumsquares-30d,random,StandardABC,1.2306360824658551e-11
Sumsquares-30d,random,StandardABC,1.2126102709365035e-11
Sumsquares-30d,random,StandardABC,4.555907861628568e-11
Sumsquares-30d,random,StandardABC,3.369942303717848e-11
Sumsquares-30d,random,StandardABC,6.04211130012421e-11
Sumsquares-30d,random,StandardABC,5.816978708076222e-11
Sumsquares-30d,random,StandardABC,1.4186190957162392e-11
Sumsquares-30d,random,StandardABC,2.4906310388766355e-11
Sumsquares-30d,random,StandardABC,5.970200930844014e-12
Sumsquares-30d,cahotic,StandardABC,4.3902671811939754e-11
Sumsquares-30d,cahotic,StandardABC,1.677516203739386e-11
Sumsquares-30d,cahotic,StandardABC,7.882616150871476e-11
Sumsquares-30d,cahotic,StandardABC,9.693836070554483e-11
Sumsquares-30d,cahotic,StandardABC,7.310620831334622e-11
Sumsquares-30d,cahotic,StandardABC,4.2240154844092035e-11
Sumsquares-30d,cahotic,StandardABC,4.140558735990881e-11
Sumsquares-30d,cahotic,StandardABC,3.401871533420557e-11
Sumsquares-30d,cahotic,StandardABC,1.4514719537287149e-11
Sumsquares-30d,cahotic,StandardABC,3.796783407201584e-11
Sumsquares-30d,cahotic,StandardABC,9.506612763186654e-12
Sumsquares-30d,cahotic,StandardABC,2.4181436142860654e-11
Sumsquares-30d,cahotic,StandardABC,2.922769655843741e-11
Sumsquares-30d,cahotic,StandardABC,2.410184717128725e-11
Sumsquares-30d,cahotic,StandardABC,4.0288499041643455e-11
Sumsquares-30d,random,ModifiedABC,1.6621986319274015e-06
Sumsquares-30d,random,ModifiedABC,1.2163738195299628e-06
Sumsquares-30d,random,ModifiedABC,1.2265971189064953e-06
Sumsquares-30d,random,ModifiedABC,1.4663724722046022e-06
Sumsquares-30d,random,ModifiedABC,1.0344330891168824e-06
Sumsquares-30d,random,ModifiedABC,1.8261559113451437e-06
Sumsquares-30d,random,ModifiedABC,1.1726242527169821e-06
Sumsquares-30d,random,ModifiedABC,1.9289380134439677e-06
Sumsquares-30d,random,ModifiedABC,1.5209776256175956e-06
Sumsquares-30d,random,ModifiedABC,1.0889449312432735e-06
Sumsquares-30d,random,ModifiedABC,1.4394724401752995e-06
Sumsquares-30d,random,ModifiedABC,2.1587121721375987e-06
Sumsquares-30d,random,ModifiedABC,1.3972477851939805e-06
Sumsquares-30d,random,ModifiedABC,8.858230143017326e-07
Sumsquares-30d,random,ModifiedABC,1.4576073226463856e-06
Sumsquares-30d,cahotic,ModifiedABC,1.4538193680551826e-06
Sumsquares-30d,cahotic,ModifiedABC,1.4027959546230566e-06
Sumsquares-30d,cahotic,ModifiedABC,2.1133629181343567e-06
Sumsquares-30d,cahotic,ModifiedABC,1.2762487500500374e-06
Sumsquares-30d,cahotic,ModifiedABC,1.5808288538375338e-06
Sumsquares-30d,cahotic,ModifiedABC,1.411458818701976e-06
Sumsquares-30d,cahotic,ModifiedABC,1.148651681388355e-06
Sumsquares-30d,cahotic,ModifiedABC,1.6164043212856043e-06
Sumsquares-30d,cahotic,ModifiedABC,1.0297937883350689e-06
Sumsquares-30d,cahotic,ModifiedABC,9.749513565474523e-07
Sumsquares-30d,cahotic,ModifiedABC,1.4946231487848865e-06
Sumsquares-30d,cahotic,ModifiedABC,1.1999655668341887e-06
Sumsquares-30d,cahotic,ModifiedABC,1.35723253206143e-06
Sumsquares-30d,cahotic,ModifiedABC,2.164263036845325e-06
Sumsquares-30d,cahotic,ModifiedABC,1.6949474861735991e-06
Sumsquares-30d,random,ABC/best/1,2.5853671706181684e-08
Sumsquares-30d,random,ABC/best/1,7.531565513697689e-10
Sumsquares-30d,random,ABC/best/1,3.4065822008197954e-08
Sumsquares-30d,random,ABC/best/1,7.909279273667122e-08
Sumsquares-30d,random,ABC/best/1,6.962467131173643e-10
Sumsquares-30d,random,ABC/best/1,1.3367299065038022e-07
Sumsquares-30d,random,ABC/best/1,4.916092768493196e-08
Sumsquares-30d,random,ABC/best/1,2.995598292092449e-08
Sumsquares-30d,random,ABC/best/1,2.08539828359878e-09
Sumsquares-30d,random,ABC/best/1,4.558760308779881e-08
Sumsquares-30d,random,ABC/best/1,5.8950733999399934e-08
Sumsquares-30d,random,ABC/best/1,9.03407912003387e-08
Sumsquares-30d,random,ABC/best/1,2.9429220821171826e-08
Sumsquares-30d,random,ABC/best/1,2.012946885732483e-07
Sumsquares-30d,random,ABC/best/1,4.390358295315059e-08
Sumsquares-30d,cahotic,ABC/best/1,8.399257174109416e-08
Sumsquares-30d,cahotic,ABC/best/1,4.335721135217681e-08
Sumsquares-30d,cahotic,ABC/best/1,5.044288067122602e-08
Sumsquares-30d,cahotic,ABC/best/1,4.1729476226590884e-08
Sumsquares-30d,cahotic,ABC/best/1,6.789299543858396e-09
Sumsquares-30d,cahotic,ABC/best/1,5.331610436560165e-10
Sumsquares-30d,cahotic,ABC/best/1,1.2149812146066047e-08
Sumsquares-30d,cahotic,ABC/best/1,3.120093598517606e-08
Sumsquares-30d,cahotic,ABC/best/1,4.327192886903083e-08
Sumsquares-30d,cahotic,ABC/best/1,5.5956615912129205e-08
Sumsquares-30d,cahotic,ABC/best/1,2.8237114602762962e-08
Sumsquares-30d,cahotic,ABC/best/1,9.88196910526503e-09
Sumsquares-30d,cahotic,ABC/best/1,5.4820054664224855e-08
Sumsquares-30d,cahotic,ABC/best/1,9.852512807667146e-08
Sumsquares-30d,cahotic,ABC/best/1,4.344515811313931e-09
Sumsquares-30d,random,ABC/best/2,3.590919059651943e-08
Sumsquares-30d,random,ABC/best/2,6.459279038333952e-08
Sumsquares-30d,random,ABC/best/2,1.2797444291178406e-07
Sumsquares-30d,random,ABC/best/2,1.1205237503917444e-07
Sumsquares-30d,random,ABC/best/2,2.039763644797598e-08
Sumsquares-30d,random,ABC/best/2,9.546687113201667e-09
Sumsquares-30d,random,ABC/best/2,4.727574118552833e-08
Sumsquares-30d,random,ABC/best/2,3.296360189383608e-08
Sumsquares-30d,random,ABC/best/2,4.637579352066456e-08
Sumsquares-30d,random,ABC/best/2,1.2289147348435292e-08
Sumsquares-30d,random,ABC/best/2,2.20398706164398e-07
Sumsquares-30d,random,ABC/best/2,7.944053173391606e-08
Sumsquares-30d,random,ABC/best/2,1.1565548027795243e-08
Sumsquares-30d,random,ABC/best/2,1.5203541470759234e-08
Sumsquares-30d,random,ABC/best/2,2.4448352911690282e-08
Sumsquares-30d,cahotic,ABC/best/2,4.3359606539614364e-07
Sumsquares-30d,cahotic,ABC/best/2,6.469902095803668e-08
Sumsquares-30d,cahotic,ABC/best/2,4.546300802179516e-08
Sumsquares-30d,cahotic,ABC/best/2,2.1319688290388074e-07
Sumsquares-30d,cahotic,ABC/best/2,2.694703970063005e-08
Sumsquares-30d,cahotic,ABC/best/2,2.432757788308122e-07
Sumsquares-30d,cahotic,ABC/best/2,1.0489404943212625e-07
Sumsquares-30d,cahotic,ABC/best/2,8.927237163099917e-10
Sumsquares-30d,cahotic,ABC/best/2,5.075217801927918e-09
Sumsquares-30d,cahotic,ABC/best/2,2.0291455950961086e-07
Sumsquares-30d,cahotic,ABC/best/2,7.588330112576638e-08
Sumsquares-30d,cahotic,ABC/best/2,1.668576196176786e-07
Sumsquares-30d,cahotic,ABC/best/2,1.5020444602138387e-07
Sumsquares-30d,cahotic,ABC/best/2,6.246599935044083e-08
Sumsquares-30d,cahotic,ABC/best/2,3.2368394935619787e-07
Sumsquares-30d,random,DirectedABC,6.316637374212622e-12
Sumsquares-30d,random,DirectedABC,2.2711035705769376e-12
Sumsquares-30d,random,DirectedABC,3.417183308186057e-11
Sumsquares-30d,random,DirectedABC,8.867964837044726e-15
Sumsquares-30d,random,DirectedABC,1.989412460225771e-10
Sumsquares-30d,random,DirectedABC,1.001108828871813e-11
